uri,title,author,avail_date,digi_pub_date,citation_date,description,pages,language,publisher,rights,classification,keywords,keywords,en_title
http://dli.ernet.in/kanaja/handle/2015/554280,ಸಣ್ಣ ಕಥೆಗಳು ೨೦೧೨-೨೦೧೩,ಕಂನಾಡಿಗಾ ನಾರಾಯಣ,2017-03-07T04:44:10Z,06-03-2017,01/01/2016,ಕಳೆದೆರಡು ಮೂರು ದಿವಸಗಳಿಂದ ಮಾನಸಿಕವಾಗಿಯೂ ದೈಹಿಕವಾಗಿಯೂ ಅಸ್ತವ್ಯಸ್ತಗೊಂಡಿರುವ ಇಪ್ಪತ್ತಾರು ವರ್ಷ ವಯೋಮಾನದ ಈ ತರುಣನಿಗೆ ಎರಡು ವ್ಯಕ್ತಿತ್ವಗಳಿವೆ.,384,ಕನ್ನಡ,ಕರ್ನಾಟಕ ಸಾಹಿತ್ಯ ಅಕಾಡೆಮಿ,ಕರ್ನಾಟಕ ಸಾಹಿತ್ಯ ಅಕಾಡೆಮಿ,ಸಣ್ಣ ಕಥೆ,ಸಣ್ಣ ಕಥೆಗಳು ೨೦೧೨-೨೦೧೩,ಕಂನಾಡಿಗಾ ನಾರಾಯಣ ಕರ್ನಾಟಕ ಸಾಹಿತ್ಯ ಅಕಾಡೆಮಿ,Sanna Kategalu 2012-2013
http://dli.ernet.in/kanaja/handle/2015/554281,ಸಾಲುದೀಪಗಳು,"ಜಿ.ಎಸ್ .ಸಿದ್ಧಲಿಂಗಯ್ಯ, ಎಂ.ಎಚ್ .ಕೃಷ್ಣಯ್ಯ",2017-03-07T04:44:10Z,06-03-2017,01/01/2016,ಫೆರ್ಡಿನಾಂಡ್  ಕಿಟೆಲ್ ರು (೧೮೩೨-೧೯೦೩)ಕನ್ನಡವನ್ನು ಶ್ರೀಮಂತಗೊಳಿಸಿದ ಅಗ್ರಗಣ್ಯ ಕ್ರೈಸ್ತ ಮಿಶನರಿಗಳಲ್ಲಿ ಪ್ರಾತಃಸ್ಮರಣೀಯರು.,884,ಕನ್ನಡ,ಕರ್ನಾಟಕ ಸಾಹಿತ್ಯ ಅಕಾಡೆಮಿ,ಕರ್ನಾಟಕ ಸಾಹಿತ್ಯ ಅಕಾಡೆಮಿ,ವ್ಯಕ್ತಿಚಿತ್ರಣ,ಸಾಲುದೀಪಗಳು,"ಜಿ.ಎಸ್ .ಸಿದ್ಧಲಿಂಗಯ್ಯ, ಎಂ.ಎಚ್ .ಕೃಷ್ಣಯ್ಯ ಕರ್ನಾಟಕ ಸಾಹಿತ್ಯ ಅಕಾಡೆಮಿ",Saludeepagalu
http://dli.ernet.in/kanaja/handle/2015/554282,ಹಾ.ಮಾ.ನಾಯಕ,ಡಾ.ಪದ್ಮಾಶೇಖರ್ ,2017-03-07T04:44:11Z,06-03-2017,01/01/2016,"ಹಾಮಾ ನಾಯಕರನ್ನು ಒಮ್ಮೆ ಕಂಡವರು, ಅವರನ್ನು ಮಾತನಾಡಿಸಿದವರು, ಅವರ ಭಾಷಣವನ್ನು ಕೇಳಿದವರು ಅವರನ್ನು ಮರೆಯುವುದು ಸಾಧ್ಯವಿಲ್ಲ.",148,ಕನ್ನಡ,ಕರ್ನಾಟಕ ಸಾಹಿತ್ಯ ಅಕಾಡೆಮಿ,ಕರ್ನಾಟಕ ಸಾಹಿತ್ಯ ಅಕಾಡೆಮಿ,ಜೀವನ ಚರಿತ್ರೆ,ಹಾ.ಮಾ.ನಾಯಕ,ಡಾ.ಪದ್ಮಾಶೇಖರ್  ಕರ್ನಾಟಕ ಸಾಹಿತ್ಯ ಅಕಾಡೆಮಿ,Ha.Ma.Nayaka
http://dli.ernet.in/kanaja/handle/2015/554283,ಅಸಂಗತ,ಬಸವರಾಜ ನಾಯ್ಕರ,2017-03-07T04:44:11Z,06-03-2017,01/01/2016,"ಅಸಂಗತ ಸಾಹಿತ್ಯವು ಅದರಲ್ಲಿಯೂ ವಿಶೇಷವಾಗಿ ನಾಟಕವು ಯುರೋಪಿನಲ್ಲಿ ಕಳೆದ ಶತಮಾನದ ೫೦ರ ದಶಕದಲ್ಲಿ ಆರಂಭವಾಗಿ, ಹುಲುಸಾಗಿ ಬೆಳೆದು, ಈಗ ಹಳೆಯ ಸಾಹಿತ್ಯ ಪರಂಪರೆಯಲ್ಲಿ ಲೀನವಾಗಿಬಿಟ್ಟಿದೆ.",119,ಕನ್ನಡ,ಕರ್ನಾಟಕ ಸಾಹಿತ್ಯ ಅಕಾಡೆಮಿ,ಕರ್ನಾಟಕ ಸಾಹಿತ್ಯ ಅಕಾಡೆಮಿ,ವಿಚಾರ ಸಾಹಿತ್ಯ,ಅಸಂಗತ,ಬಸವರಾಜ ನಾಯ್ಕರ ಕರ್ನಾಟಕ ಸಾಹಿತ್ಯ ಅಕಾಡೆಮಿ,Asangata
http://dli.ernet.in/kanaja/handle/2015/554284,ಎಂ.ಹೆಚ್.ಕೃಷ್ಣಯ್ಯ,ಡಾ.ಎಲ್ .ಜಿ.ಮೀರಾ,2017-03-07T04:44:11Z,06-03-2017,01/01/2016,ಎರಡು ರೀತಿಯ ಜನ ಇರುತ್ತಾರೆ. ಮೊದಲನೆಯವರು ವೃತ್ತಿಯನ್ನು ಹೊಟ್ಟೆಪಾಡಿಗಾಗಿ ಮಾಡಲೇಬೇಕಾದ ಅನಿವಾರ್ಯ ದಂದುಗ ಎಂದು ಭಾವಿಸುವವರು.,119,ಕನ್ನಡ,ಕರ್ನಾಟಕ ಸಾಹಿತ್ಯ ಅಕಾಡೆಮಿ,ಕರ್ನಾಟಕ ಸಾಹಿತ್ಯ ಅಕಾಡೆಮಿ,ಜೀವನ ಚರಿತ್ರೆ,ಎಂ.ಹೆಚ್.ಕೃಷ್ಣಯ್ಯ,ಡಾ.ಎಲ್ .ಜಿ.ಮೀರಾ ಕರ್ನಾಟಕ ಸಾಹಿತ್ಯ ಅಕಾಡೆಮಿ,M.H.Krishnaiah
http://dli.ernet.in/kanaja/handle/2015/554287,ಡಾ.ಗೀತಾ ನಾಗಭೂಷಣ,ಪ್ರಮೀಳಾ ಮಾಧವ್ ,2017-03-07T04:51:08Z,06-03-2017,01/01/2016,ಭಾರತದ ಶ್ರೇಣೀಕೃತ ಸಮಾಜ ವ್ಯವಸ್ಥೆಯಲ್ಲಿ ಪರಿತ್ಯಕ್ತ ಜನರ ಶೋಷಣೆಯ ಬದುಕನ್ನು ಸೃಜನಶೀಲ ಸಾಹಿತ್ಯ ಪ್ರಕಾರಗಳಲ್ಲಿ ತೆರೆದಿಟ್ಟ ಅನನ್ಯ ಬರಹಗಾರ್ತಿ ನಾಡೋಜ ಡಾ.ಗೀತಾ ನಾಗಭೂಷಣರು.,171,ಕನ್ನಡ,ಕರ್ನಾಟಕ ಸಾಹಿತ್ಯ ಅಕಾಡೆಮಿ,ಕರ್ನಾಟಕ ಸಾಹಿತ್ಯ ಅಕಾಡೆಮಿ,ಜೀವನ ಚರಿತ್ರೆ,ಡಾ.ಗೀತಾ ನಾಗಭೂಷಣ,ಪ್ರಮೀಳಾ ಮಾಧವ್  ಕರ್ನಾಟಕ ಸಾಹಿತ್ಯ ಅಕಾಡೆಮಿ,Dr.Geetha Nagabhushan
http://dli.ernet.in/kanaja/handle/2015/554288,ಡಾ.ಬರಗೂರು ರಾಮಚಂದ್ರಪ್ಪ,ಡಾ.ಎಸ್ .ಮಾರುತಿ,2017-03-07T04:51:08Z,06-03-2017,01/01/2016,ಬಹುತೇಕ ಸಂದರ್ಭಗಳಲ್ಲಿ ನಾವು ಜೀವನ ಮತ್ತು ಸಾಹಿತ್ಯವನ್ನು ವಿಭಜಿಸಿ ನೋಡುತ್ತೇವೆ.,134,ಕನ್ನಡ,ಕರ್ನಾಟಕ ಸಾಹಿತ್ಯ ಅಕಾಡೆಮಿ,ಕರ್ನಾಟಕ ಸಾಹಿತ್ಯ ಅಕಾಡೆಮಿ,ಜೀವನ ಚರಿತ್ರೆ,ಡಾ.ಬರಗೂರು ರಾಮಚಂದ್ರಪ್ಪ,ಡಾ.ಎಸ್ .ಮಾರುತಿ ಕರ್ನಾಟಕ ಸಾಹಿತ್ಯ ಅಕಾಡೆಮಿ,Dr.Barguru Ramachandarappa
http://dli.ernet.in/kanaja/handle/2015/554289,ತಳಸ್ತರದ ವಚನಕಾರ್ತಿಯರ ವಚನಗಳ ಅಧ್ಯಯನ,ದೊಡ್ಡನಾಯ್ಕ ಹೆಚ್ ,2017-03-07T04:51:09Z,06-03-2017,01/01/2016,"ತಳಸ್ತರದ ವಚನಕಾರ್ತಿಯರನ್ನು ವಿಶೇಷವಾಗಿ ಓದುವ ಅಗತ್ಯ ಏಕೆ ಒದಗಿದೆ ಅಂದರೆ ವಸಾಹತುಶಾಹಿ ಆಡಳಿತ ಮತ್ತು ಈ ಆಡಳಿತ ವಲಯದ ಜೊತೆಗೆ ಸಹಯೋಗದಲ್ಲಿದ್ದ ಮೇಲ್ಜಾತಿಯ ಹಿತಾಸಕ್ತಿಗಳು,",147,ಕನ್ನಡ,ಕರ್ನಾಟಕ ಸಾಹಿತ್ಯ ಅಕಾಡೆಮಿ,ಕರ್ನಾಟಕ ಸಾಹಿತ್ಯ ಅಕಾಡೆಮಿ,ವಚನಗಳು,ತಳಸ್ತರದ ವಚನಕಾರ್ತಿಯರ ವಚನಗಳ ಅಧ್ಯಯನ,ದೊಡ್ಡನಾಯ್ಕ ಹೆಚ್  ಕರ್ನಾಟಕ ಸಾಹಿತ್ಯ ಅಕಾಡೆಮಿ,Thalastharadha Vachanakartiyara Vachanagala Adyayana
http://dli.ernet.in/kanaja/handle/2015/554290,ಕರ್ನಾಟಕ ವಾಸ್ತುಶಿಲ್ಪ ಉದ್ಯಾನ,"ಡಾ.ಎ.ವಿ.ನರಸಿಂಹಮೂರ್ತಿ, ಡಾ.ಆರ್ .ಗೋಪಾಲ್ ",2017-03-09T10:59:35Z,07-03-2017,01/01/2010,"ಇದು ಸುವರ್ಣ ಕರ್ನಾಟಕ ವರ್ಷ, ಐವತ್ತು ವರ್ಷಗಳ ಹಿಂದೆ ಆಕರ್ಷಕವಾದ ಹಾಗೂ ಐತಿಹಾಸಿಕ ಮಹತ್ವವುಳ್ಳ",123,ಕನ್ನಡ,ಪ್ರಾಚ್ಯವಸ್ತು ಮತ್ತು ಸಂಗ್ರಹಾಲಯಗಳ ನಿರ್ದೇಶನಾಲಯ,ಪ್ರಾಚ್ಯವಸ್ತು ಮತ್ತು ಸಂಗ್ರಹಾಲಯಗಳ ನಿರ್ದೇಶನಾಲಯ,ವಾಸ್ತುಶಿಲ್ಪ,ಕರ್ನಾಟಕ ವಾಸ್ತುಶಿಲ್ಪ ಉದ್ಯಾನ,"ಡಾ.ಎ.ವಿ.ನರಸಿಂಹಮೂರ್ತಿ, ಡಾ.ಆರ್ .ಗೋಪಾಲ್  ಪ್ರಾಚ್ಯವಸ್ತು ಮತ್ತು ಸಂಗ್ರಹಾಲಯಗಳ ನಿರ್ದೇಶನಾಲಯ",Karnataka Vastushilpa Udyana
http://dli.ernet.in/kanaja/handle/2015/554291,ಪರಂಪರೆ ಮಾಲಿಕೆ ಶ್ರೀರಂಗಪಟ್ಟಣ,"K.R.Ramakrishna, Dr.J.V.Gayathri",2017-03-09T11:07:15Z,07-03-2017,01/01/2010,"Srirangapatna a small Munisipal town with a Population of 18,148 as per the census of 2001 is well known for its rich history and heritage.",39,English,"Department of Archaeology, Museums &amp; Heritage","Commissioner of Department of Archaeology, Museums &amp; Heritage",Historical Heritage,Heritage Series Srirangapatna,"K.R.Ramakrishna, Dr.J.V.Gayathri Department of Archaeology, Museums &amp; Heritage",Heritage Series Srirangapatna
http://dli.ernet.in/kanaja/handle/2015/554292,ಪರಂಪರೆ ಮಾಲಿಕೆ ಸೌಂದತ್ತಿ,"ವೆಂಕಟೇಶ ಮಾಚಕನೂರು, ಶ್ರೀಧರ ಕುಲಕರ್ಣಿ",2017-03-09T11:07:15Z,08-03-2017,01/01/2010,"ಉತ್ತರ ಕರ್ನಾಟಕವು ಪ್ರಸಿದ್ಧ ಧಾರ್ಮಿಕ, ಪಾರಂಪರಿಕ ಸ್ಥಾನಗಳ ನೆಲೆಬೀಡು. ಅದರಲ್ಲಿಯೂ ಸೌಂದತ್ತಿಯ ಯಲ್ಲಮ್ಮ, ಬಾದಾಮಿಯ ಬನಶಂಕರಿ, ಚಿಂಚಲಿಯ ಮಾಯಕ್ಕ, ಸಿರ್ಸಿಯ ಮಾರಿಕಾಂಬ, ಮೊದಲಿನಿಂದಲೂ ಶಕ್ತಿ ದೇವತೆಯ ಆರಾಧ್ಯ ಸ್ಥಾನಗಳಾಗಿ ಜನಮನದಲ್ಲಿ ನೆಲೆನಿಂತಿವೆ.",25,ಕನ್ನಡ,"ಪ್ರಾಚ್ಯವಸ್ತು, ಸಂಗ್ರಹಾಲಯಗಳು ಮತ್ತು ಪರಂಪರೆ ಇಲಾಖೆ","ಆಯುಕ್ತರು, ಪ್ರಾಚ್ಯವಸ್ತು, ಸಂಗ್ರಹಾಲಯಗಳು ಮತ್ತು ಪರಂಪರೆ ಇಲಾಖೆ",ಐತಿಹಾಸಿಕ ಪರಂಪರೆ,ಪರಂಪರೆ ಮಾಲಿಕೆ ಸೌಂದತ್ತಿ,"ವೆಂಕಟೇಶ ಮಾಚಕನೂರು, ಶ್ರೀಧರ ಕುಲಕರ್ಣಿ ಪ್ರಾಚ್ಯವಸ್ತು, ಸಂಗ್ರಹಾಲಯಗಳು ಮತ್ತು ಪರಂಪರೆ ಇಲಾಖೆ",Parampare Malike Soundathi
http://dli.ernet.in/kanaja/handle/2015/554293,ಶ್ರೀಹರಿಚರಿತೆ ಪು.ತಿ.ನ.ರಸದರ್ಶನ,ಎಲ್ .ವಿ.ಶಾಂತಕುಮಾರಿ,2017-03-09T11:07:16Z,08-03-2017,01/01/2016,"ಹಲವು ಪ್ರಶಸ್ತಿಗಳ ಜೊತೆಗೆ, 'ಪಂಪ' ಪ್ರಶಸ್ತಿಯನ್ನೂ ಪಡೆದ ಪು.ತಿ.ನ. ಅವರ ಮಹಾಕಾವ್ಯ 'ಶ್ರೀಹರಿಚರಿತೆ' ಅವರು ಪ್ರತಿಪಾದಿಸುವ ರಸತತ್ವ, ರಸಪ್ರಜ್ಞೆ, ರಸಜಾಗರ ಸ್ಥಿತಿ ಹಾಗೂ ಕರ್ಮಯೋಗದ ಸಾರಸರ್ವಸ್ವವನ್ನು",80,ಕನ್ನಡ,ಡಾ.ಪು.ತಿ.ನ.ಟ್ರಸ್ಟ್ ,ಲೇಖಕರು,ಮಹಾಕಾವ್ಯ,ಶ್ರೀಹರಿಚರಿತೆ ಪು.ತಿ.ನ.ರಸದರ್ಶನ,ಎಲ್ .ವಿ.ಶಾಂತಕುಮಾರಿ ಪು.ತಿ.ನ.ಟ್ರಸ್ಟ್ ,Shreeiharicharite Putina Rasadarshna
http://dli.ernet.in/kanaja/handle/2015/554296,ಪರಂಪರೆ ಮಾಲಿಕೆ ಬೆಳ್ಳಿಗಾವೆ,ಡಾ.ರಾಜಾರಾಮ ಹೆಗಡೆ,2017-03-09T11:30:14Z,07-03-2017,01/01/2010,"ಬೆಳ್ಳಿಗಾವೆಯು ಬೆಂಗಳೂರಿನಿಂದ ವಾಯುವ್ಯಕ್ಕೆ ಸುಮಾರು 350 ಕಿ.ಮೀ.ದೂರದಲ್ಲಿ, ಶಿವಮೊಗ್ಗ ಜಿಲ್ಲೆ ಶಿಕಾರಿಪುರ ತಾಲೂಕಿನಲ್ಲಿರುವ ಒಂದು ಸುಪ್ರಸಿದ್ಧ ಐತಿಹಾಸಿಕ ಸ್ಥಳವಾಗಿದೆ.",38,Kannada,"ಪ್ರಾಚ್ಯವಸ್ತು, ಸಂಗ್ರಹಾಲಯಗಳು ಮತ್ತು ಪರಂಪರೆ ಇಲಾಖೆ","ಆಯುಕ್ತರು, ಪ್ರಾಚ್ಯವಸ್ತು, ಸಂಗ್ರಹಾಲಯಗಳು ಮತ್ತು ಪರಂಪರೆ ಇಲಾಖೆ",ಐತಿಹಾಸಿಕ ಪರಂಪರೆ,ಪರಂಪರೆ ಮಾಲಿಕೆ ಬೆಳ್ಳಿಗಾವೆ,"ಡಾ.ರಾಜಾರಾಮ ಹೆಗಡೆ ಪ್ರಾಚ್ಯವಸ್ತು, ಸಂಗ್ರಹಾಲಯಗಳು ಮತ್ತು ಪರಂಪರೆ ಇಲಾಖೆ",Heritage Series Balligave
http://dli.ernet.in/kanaja/handle/2015/554297,ಪರಂಪರೆ ಮಾಲಿಕೆ ಬನವಾಸಿ,ಡಾ.ಎ.ಕೆ.ಶಾಸ್ತ್ರಿ,2017-03-09T11:30:15Z,07-03-2017,01/01/2010,"ಇಂದಿನ ಉತ್ತರ ಕನ್ನಡ ಜಿಲ್ಲೆಯಲ್ಲಿರುವ ಶಿರಸಿ ತಾಲೂಕಿನಲ್ಲಿರುವ ಒಂದು ಸಾಮಾನ್ಯ ಊರು ಬನವಾಸಿ, ಪ್ರಾಚೀನ ಕಾಲದಲ್ಲಿ ಕದಂಬರ ವೈಭವಯುತವಾದ ರಾಜಧಾನಿಯಾಗಿತ್ತೆಂಬುದು ಐತಿಹಾಸಿಕ ಸತ್ಯ.",41,Kannada,"ಪ್ರಾಚ್ಯವಸ್ತು, ಸಂಗ್ರಹಾಲಯಗಳು ಮತ್ತು ಪರಂಪರೆ ಇಲಾಖೆ","ಆಯುಕ್ತರು, ಪ್ರಾಚ್ಯವಸ್ತು, ಸಂಗ್ರಹಾಲಯಗಳು ಮತ್ತು ಪರಂಪರೆ ಇಲಾಖೆ",ಐತಿಹಾಸಿಕ ಪರಂಪರೆ,ಪರಂಪರೆ ಮಾಲಿಕೆ ಬನವಾಸಿ,"ಡಾ.ಎ.ಕೆ.ಶಾಸ್ತ್ರಿ ಪ್ರಾಚ್ಯವಸ್ತು, ಸಂಗ್ರಹಾಲಯಗಳು ಮತ್ತು ಪರಂಪರೆ ಇಲಾಖೆ",Heritage Series Banavasi
http://dli.ernet.in/kanaja/handle/2015/554298,ಪರಂಪರೆ ಮಾಲಿಕೆ ಬಿಜಾಪುರ,ಎನ್ .ಆರ್ .ಸುಬ್ಬರಾವ್ ,2017-03-09T11:30:15Z,07-03-2017,01/01/2013,ಬೆಂಗಳೂರಿನ ವಾಯುವ್ಯ ದಿಕ್ಕಿನಲ್ಲಿ 525 ಕಿ.ಮೀ.ಗಳ ದೂರವಿರುವ ಬಿಜಾಪುರವು ಶ್ರೀಮಂತ ಸಾಂಸ್ಕೃತಿಕ ಪರಂಪರೆಗೆ ಹೆಸರುವಾಸಿಯಾಗಿದೆ.,87,Kannada,"ಪ್ರಾಚ್ಯವಸ್ತು, ಸಂಗ್ರಹಾಲಯಗಳು ಮತ್ತು ಪರಂಪರೆ ಇಲಾಖೆ","ಆಯುಕ್ತರು, ಪ್ರಾಚ್ಯವಸ್ತು, ಸಂಗ್ರಹಾಲಯಗಳು ಮತ್ತು ಪರಂಪರೆ ಇಲಾಖೆ",ಐತಿಹಾಸಿಕ ಪರಂಪರೆ,ಪರಂಪರೆ ಮಾಲಿಕೆ ಬಿಜಾಪುರ,"ಎನ್ .ಆರ್ .ಸುಬ್ಬರಾವ್  ಪ್ರಾಚ್ಯವಸ್ತು, ಸಂಗ್ರಹಾಲಯಗಳು ಮತ್ತು ಪರಂಪರೆ ಇಲಾಖೆ",Heritage Series Bijapur
http://dli.ernet.in/kanaja/handle/2015/554299,ಪರಂಪರೆ ಮಾಲಿಕೆ ಮೈಸೂರು,ಡಾ.ಜಗದೀಶ,2017-03-09T11:30:15Z,07-03-2017,01/01/2010,"ಮೈಸೂರಿನ ಪ್ರಾಚೀನ (ಹಿಂದಿನ) ಹೆಸರು ಮಹಿಶಊರು ಎಂದಿದ್ದು, ಎಂದಿನಿಂದ ಕರೆಯಲಾಗಿತ್ತೆಂದು ತಿಳಿದುಬಂದಿಲ್ಲ.",47,Kannada,"ಪ್ರಾಚ್ಯವಸ್ತು, ಸಂಗ್ರಹಾಲಯಗಳು ಮತ್ತು ಪರಂಪರೆ ಇಲಾಖೆ","ಆಯುಕ್ತರು, ಪ್ರಾಚ್ಯವಸ್ತು, ಸಂಗ್ರಹಾಲಯಗಳು ಮತ್ತು ಪರಂಪರೆ ಇಲಾಖೆ",ಐತಿಹಾಸಿಕ ಪರಂಪರೆ,ಪರಂಪರೆ ಮಾಲಿಕೆ ಮೈಸೂರು,"ಡಾ.ಜಗದೀಶ ಪ್ರಾಚ್ಯವಸ್ತು, ಸಂಗ್ರಹಾಲಯಗಳು ಮತ್ತು ಪರಂಪರೆ ಇಲಾಖೆ",Heritage Series Mysuru
http://dli.ernet.in/kanaja/handle/2015/554300,ಪರಂಪರೆ ಮಾಲಿಕೆ ಬೀದರ್,"Venkatesh A Machakanur, Pro.B.R.Konda",2017-03-09T11:30:15Z,07-03-2017,01/01/2009,Bidar is the Northern most district of Karnataka.,43,English,"Department of Archaeology, Museums &amp; Heritage","Commissioner of Department of Archaeology, Museums &amp; Heritage",Historical Heritage,Heritage Series Bidar,"Venkatesh A Machakanur, Pro.B.R.Konda Department of Archaeology, Museums &amp; Heritage",Heritage Series Bidar
http://dli.ernet.in/kanaja/handle/2015/554301,ಪರಂಪರೆ ಮಾಲಿಕೆ ಕಲ್ಬುರ್ಗಿ,"Venkatesh A Machakanur, Dr.J.V.Gayathri",2017-03-09T11:30:16Z,07-03-2017,01/01/2008,"Gulbarga, popularay called as Kalburgi by the local people, was once a capital of the bahamani kingdom.",33,English,"Department of Archaeology, Museums &amp; Heritage","Commissioner of Department of Archaeology, Museums &amp; Heritage",Historical Heritage,Heritage Series Kalburgi,"Venkatesh A Machakanur, Dr.J.V.Gayathri Department of Archaeology, Museums &amp; Heritage",Heritage Series Kalburgi
http://dli.ernet.in/kanaja/handle/2015/554302,ಪರಂಪರೆ ಮಾಲಿಕೆ ಕಿತ್ತೂರು,N.R.Subba Rao (KAS),2017-03-09T11:37:56Z,07-03-2017,01/01/2009,Though people of India resisted the British here and there against their,21,English,"Department of Archaeology, Museums &amp; Heritage","Commissioner of Department of Archaeology, Museums &amp; Heritage",Historical Heritage,Heritage Series Kittur,"N.R.Subba Rao (KAS) Department of Archaeology, Museums &amp; Heritage",Heritage Series Kittur
http://dli.ernet.in/kanaja/handle/2015/554303,ತಾಜ್ ಬಾವ್ಡಿ,"Dr.Geeta Patil, Dr.Abdul Gani Imaratwale",2017-03-09T11:46:17Z,07-03-2017,01/01/2014,In earliest times men settled in Groups at places where adequate water supply was assured for their daily needs.,84,English,"Department of Archaeology, Museums &amp; Heritage","Commissioner of Department of Archaeology, Museums &amp; Heritage",ವಿಚಾರ ಸಾಹಿತ್ಯ,Taj Baudi,"Dr.Geeta Patil, Dr.Abdul Gani Imaratwale Department of Archaeology, Museums &amp; Heritage",Taj Baudi
http://dli.ernet.in/kanaja/handle/2015/554304,ಕರ್ನಾಟಕ ಮುಸ್ಲಿಂ ಜಾನಪದ,ಡಾ.ಷಹಸೀನಾ ಬೇಗಂ,2017-03-14T10:41:31Z,09-03-2017,04/12/2000,ಆದಿಮಾನವನು ತನ್ನ ಅಲೆಮಾರಿ ಜೀವನವನ್ನು ನಿಲ್ಲಿಸಿ ಒಂದೆಡೆ ಬದುಕಲು ಪ್ರಾರಂಭಿಸಿದನು. ಹೀಗೆ ಬದುಕಲು ಅವನು ಕಂಡುಕೊಂಡ ಮಾರ್ಗವೆಂದರೆ ವ್ಯವಸಾಯ ಪದ್ಧತಿ.,311,ಕನ್ನಡ,ಕನ್ನಡ ಪುಸ್ತಕ ಪ್ರಾಧಿಕಾರ,ಕನ್ನಡ ಪುಸ್ತಕ ಪ್ರಾಧಿಕಾರ,ಜಾನಪದ,ಕರ್ನಾಟಕ ಮುಸ್ಲಿಂ ಜಾನಪದ,ಡಾ.ಷಹಸೀನಾ ಬೇಗಂ ಕನ್ನಡ ಪುಸ್ತಕ ಪ್ರಾಧಿಕಾರ,Karnataka Muslim Janapada
http://dli.ernet.in/kanaja/handle/2015/554305,ಗ್ರಾಮ ಸಂಸ್ಕೃತಿ ಮಾಲೆ-೨ ಗ್ರಾಮೀಣ ಉಡುಗೆ ತೊಡುಗೆಗಳು,"ಡಾ.ದೇವೇಂದ್ರಕುಮಾರ ಹಕಾರಿ, ಡಾ.ಕೆ.ಆರ್ .ಸಂಧ್ಯಾರೆಡ್ಡಿ",2017-03-14T10:41:33Z,09-03-2017,01/01/2000,ಪ್ರಸ್ತುತ ಲೇಖನದಲ್ಲಿ ಉತ್ತರ ಕರ್ನಾಟಕದ ಗ್ರಾಮ ಸಂಸ್ಕೃತಿಗೆ ಸಂಬಂಧಿಸಿದ ಉಡುಪುಗಳನ್ನು ಪರಿಚಯಿಸಲಾಗಿದೆ.,312,ಕನ್ನಡ,ಕನ್ನಡ ಪುಸ್ತಕ ಪ್ರಾಧಿಕಾರ,ಕನ್ನಡ ಪುಸ್ತಕ ಪ್ರಾಧಿಕಾರ,ಗ್ರಾಮ ಸಂಸ್ಕೃತಿ,ಗ್ರಾಮ ಸಂಸ್ಕೃತಿ ಮಾಲೆ-೨ ಗ್ರಾಮೀಣ ಉಡುಗೆ ತೊಡುಗೆಗಳು,"ಡಾ.ದೇವೇಂದ್ರಕುಮಾರ ಹಕಾರಿ, ಡಾ.ಕೆ.ಆರ್ .ಸಂಧ್ಯಾರೆಡ್ಡಿ ಕನ್ನಡ ಪುಸ್ತಕ ಪ್ರಾಧಿಕಾರ",Grameena Uduge Thoduge
http://dli.ernet.in/kanaja/handle/2015/554306,ನಟನೆಯ ಪಾಠಗಳು,ಪ್ರಸನ್ನ,2017-03-14T10:41:35Z,09-03-2017,22/12/2007,"ಸುಳ್ಳು ಮತ್ತು ನಾಟಕವನ್ನು ಸಮೀಕರಿಸಿ ಹಾಸ್ಯ ಮಾಡುವುದು ಜನಪ್ರಿಯ ಹಾಸ್ಯಗಳಲ್ಲೊಂದು. ಯಾರಾದರೂ ಜಾಣಸುಳ್ಳು ಹೇಳಿದಾಗ, 'ನಾಟಕ ಆಡ್ತಿದಾನೆ ನೋಡು!'ಎಂದು ಜನರು ಬೈಯುತ್ತಾರೆ.",367,ಕನ್ನಡ,ಕನ್ನಡ ಪುಸ್ತಕ ಪ್ರಾಧಿಕಾರ,ಕನ್ನಡ ಪುಸ್ತಕ ಪ್ರಾಧಿಕಾರ,ಕಲಿಕೆಯ ಕೈಪಿಡಿ,ನಟನೆಯ ಪಾಠಗಳು,ಪ್ರಸನ್ನ ಕನ್ನಡ ಪುಸ್ತಕ ಪ್ರಾಧಿಕಾರ,Nataneya Patagalu
