id	lan_id	user_id	fuel_word_id	name	context	vote	create	update
145	21	0	37435	ಗಣಕತೆರೆ (ಡೆಸ್ಕ್‍ಟಾಪ್)	Main Menu – Places – Desktop. To open the desktop contents in nautilus	0	2014-09-27 10:20:25	2014-09-27 10:20:25
146	21	0	37662	ಗಣಕತೆರೆ ಹಿನ್ನೆಲೆ	Main Menu – System - Preferences – Desktop Background. Setting up the desktop background.	0	2014-09-27 10:20:28	2014-09-27 10:20:28
147	21	0	37663	ಡೆಸ್ಕ್‍ಟಾಪ್ ಪರಿಣಾಮಗಳು	Main Menu – System - Preferences – Desktop Effects. Setting up the desktop Effects.	0	2014-09-27 10:20:28	2014-09-27 10:20:28
148	21	0	37664	ಪುಟವನ್ನು ಬೇರ್ಪಡಿಸು	Terminal – Tabs – Detach Tab. Detaches the current tab.	0	2014-09-27 10:20:28	2014-09-27 10:20:28
149	21	0	37436	ಪತ್ತೆ	Open office – Oocalc – Tools – Detective. This command activates the Spreadsheet Detective. With the Detective, you can trace the dependencies from the current formula cell to the cells in the spreadsheet.	0	2014-09-27 10:20:25	2014-09-27 10:20:25
150	21	0	37437	ನಿಘಂಟು	Main menu – Accessories – Dictionary. This is an application.	0	2014-09-27 10:20:25	2014-09-27 10:20:25
151	21	0	37665	ಆಂಕಿಕ ಸಹಿ	Open office – File – Digital signatures. Adds and removes digital signatures to and from your document. You can also use the dialog to view certificates.	0	2014-09-27 10:20:28	2014-09-27 10:20:28
152	21	0	37873	ಡಿಸ್ಕ್‍ ಬಳಕೆಯ ವಿಶ್ಲೇಷಕ	Main menu – System tools -Disk Usage Analyzer. Opens Disk Usage Analyzer	0	2014-09-27 10:20:30	2014-09-27 10:20:30
153	21	0	37438	ಪ್ರದರ್ಶನ	Main Menu - System – preference – Display. To configure the display.	0	2014-09-27 10:20:25	2014-09-27 10:20:25
154	21	0	37666	ದಸ್ತಾವೇಜಿನ ಅಂಕಿಅಂಶಗಳು	Gedit – Tools – Document statistics. Shows the statistic of the Document.	0	2014-09-27 10:20:28	2014-09-27 10:20:28
155	21	0	37439	ದಸ್ತಾವೇಜಿಕರಣ	Main Menu - System – Documentations. You can see the installed documentation like installation guide, deployment guide.	0	2014-09-27 10:20:25	2014-09-27 10:20:25
156	21	0	37440	ದಸ್ತಾವೇಜುಗಳು	Gedit – Documents. This menu contains Document related operation.	0	2014-09-27 10:20:25	2014-09-27 10:20:25
157	21	0	37441	ಇಳಿಕೆಗಳು	Firefox – Tools – Downloads. Shows the download progress window	0	2014-09-27 10:20:25	2014-09-27 10:20:25
158	21	0	37442	ಕರಡು	Evolution – Mail – Drafts. Draft mail are saved in this folder.	0	2014-09-27 10:20:25	2014-09-27 10:20:25
159	21	0	37443	ನಕಲು	Nautilus – Edit – Duplicate. Duplicates the selected file or folder.	0	2014-09-27 10:20:25	2014-09-27 10:20:25
160	21	0	37668	ಜಾರುಫಲಕದ ಪ್ರತಿ	Open office -Ooimpress – Insert – Duplicate slide. Inserts a Duplicate slide in a presentation.	0	2014-09-27 10:20:28	2014-09-27 10:20:28
161	21	0	37444	ಸಂಪಾದಿಸು	Open office, Gedit, Evolution.. - Edit. This is menu item which contains the editing commands.	0	2014-09-27 10:20:25	2014-09-27 10:20:25
162	21	0	37669	ಪುಟಗುರುತುಗಳನ್ನು ಸಂಪಾದಿಸು	Nautilus - Bookmark – Edit bookmarks. Editing bookmark	0	2014-09-27 10:20:28	2014-09-27 10:20:28
163	21	0	37875	ಉಳಿಸಿದ ಹುಡುಕಾಟವನ್ನು ಸಂಪಾದಿಸು	Evolution – Search - Edit Saved Search. Edits the saved search.	0	2014-09-27 10:20:30	2014-09-27 10:20:30
164	21	0	37874	ಹೊಸ ಸಂದೇಶವಾಗಿ ಸಂಪಾದಿಸು	Evolution – Message - Edit as New Message.	0	2014-09-27 10:20:30	2014-09-27 10:20:30
165	21	0	37670	ಖಾಲಿ ಮಂಡನೆ	Open office – Ooimpress – Empty presentation. To open a empty presentation.	0	2014-09-27 10:20:28	2014-09-27 10:20:28
166	21	0	37671	ಕಸದ ಬುಟ್ಟಿಯನ್ನು ಬರಿದು ಮಾಡು	Evolution – Mail – File – Empty Trash. Empty the Trash folder.	0	2014-09-27 10:20:28	2014-09-27 10:20:28
167	21	0	37672	ಜಾಲಬಂಧವನ್ನು ಅನುಗೊಳಿಸು	Gdm – Enable Networking. To enable the available network.	0	2014-09-27 10:20:28	2014-09-27 10:20:28
168	21	0	37445	ಲಕೋಟೆ	Open office -Oocalc – File – Wizards – Letter. Defines the items to be included in the letter template.	0	2014-09-27 10:20:25	2014-09-27 10:20:25
169	21	0	37673	ದತ್ತಸಂಚಯ ವಿನಿಮಯ	Open office – Edit – Exchange database.	0	2014-09-27 10:20:28	2014-09-27 10:20:28
170	21	0	37446	ಹೊರಗೆ	Open office – File – Exit. Exit from the application.	0	2014-09-27 10:20:25	2014-09-27 10:20:25
171	21	0	37876	ಎಲ್ಲ ಎಳೆಗಳನ್ನು ಹಿಗ್ಗಿಸು	Firefox – Bookmark – Bookmark This Page. To bookmark the Current opened page.	0	2014-09-27 10:20:30	2014-09-27 10:20:30
172	21	0	37674	ಜಾರುಫಲಕವನ್ನು ವಿಸ್ತರಿಸು	Open office -Ooimpress – Insert – Expand slide.	0	2014-09-27 10:20:28	2014-09-27 10:20:28
173	21	0	37447	ರಫ್ತು	Open office – File – Export. Export a file to another format.	0	2014-09-27 10:20:26	2014-09-27 10:20:26
174	21	0	37877	ಪಿಡಿಎಫ್ ಆಗಿ ರಫ್ತುಮಾಡು	Open office – Oowriter – File – Export as PDF. Saves the current file to Portable Document Format (PDF) version	0	2014-09-27 10:20:30	2014-09-27 10:20:30
175	21	0	37448	ತೆಗೆದುಹಾಕು	Evolution – Folder – Expunge. Permanently delete the selected message.	0	2014-09-27 10:20:26	2014-09-27 10:20:26
176	21	0	37449	ವಿಸ್ತರಣೆಗಳು	Firefox – Tools – Extension. Manages the extension install in Firefox	0	2014-09-27 10:20:26	2014-09-27 10:20:26
177	21	0	37450	ಪಿಚಕಾರಿ	Open office – Oodraw – Tools – Eyedropper. Opens the eyedropper dialog, where you can replace colors in bitmap and meta file graphics. You can replace up to four different colors at one time.	0	2014-09-27 10:20:26	2014-09-27 10:20:26
178	21	0	37675	ಸುರಕ್ಷಿತ ಆದೇಶತೆರೆ	Gdm – Fail safe terminal.	0	2014-09-27 10:20:28	2014-09-27 10:20:28
179	21	0	37676	ಕ್ಷೇತ್ರಗಳ ಹೆಸರುಗಳು	Open office – Oowriter – View – Field names. Shows the field names.	0	2014-09-27 10:20:28	2014-09-27 10:20:28
180	21	0	37677	ಕ್ಷೇತ್ರದ ಮಸುಕುಗೊಳಿಕೆ	Open office – Oowriter – View – Field shadings. Show or hide the field shadings.	0	2014-09-27 10:20:28	2014-09-27 10:20:28
181	21	0	37451	ಕ್ಷೇತ್ರಗಳು	Open office – oowriter – Tools – Update - Fields. Updates the contents of all fields in the current document.	0	2014-09-27 10:20:26	2014-09-27 10:20:26
182	21	0	37452	ಕಡತ	Open office, gedit, firefox.. etc – File. Which contain the document related things.	0	2014-09-27 10:20:26	2014-09-27 10:20:26
183	21	0	37678	ಕಡತ ವೀಕ್ಷಕ	Main Menu – System tools – File Browser. Opens the file browser.	0	2014-09-27 10:20:28	2014-09-27 10:20:28
184	21	0	37679	ಕಡತ ವ್ಯವಸ್ಥಾಪನೆ	Main menu - System – preference – File management. Configures the file management.	0	2014-09-27 10:20:28	2014-09-27 10:20:28
185	21	0	37680	ಕಡತ ವ್ಯವಸ್ಥಾಪನೆ	Pidgin – Tools – File transfers.	0	2014-09-27 10:20:28	2014-09-27 10:20:28
186	21	0	37453	ತುಂಬಿಸು	Open office – Oocalc – Edit – Fill. Automatically fills cells with content.	0	2014-09-27 10:20:26	2014-09-27 10:20:26
187	21	0	37454	ಸೋಸುಕ	Open office – Oocalc – Data – Filter. Shows commands to filter your data.	0	2014-09-27 10:20:26	2014-09-27 10:20:26
188	21	0	37455	ಹುಡುಕು	Gedit – Edit – Find. Find a particular phrase in a document	0	2014-09-27 10:20:26	2014-09-27 10:20:26
189	21	0	37878	ಹುಡುಕು ಮತ್ತು ಬದಲಿಸು	Open office – Edit – Find & replace. Searches for or replaces text or formats in the current document.	0	2014-09-27 10:20:30	2014-09-27 10:20:30
190	21	0	37681	ಇನ್ನೊಮ್ಮೆ ಹುಡುಕು	Firefox – Edit – Find again. Searches for the next occurrence of the text specified when using the Find in This Page… command.	0	2014-09-27 10:20:28	2014-09-27 10:20:28
191	21	0	37682	ಮುಂದೆ ಹುಡುಕು	Gedit – Search – Find next. Find the next word.	0	2014-09-27 10:20:28	2014-09-27 10:20:28
192	21	0	37683	ಈಗಲೆ ಹುಡುಕು	Evolution – Mail – Search – Find now.	0	2014-09-27 10:20:28	2014-09-27 10:20:28
193	21	0	37684	ಹಿಂದೆ ಹುಡುಕು	Gedit – Search – Find Previous. Find the Previous word.	0	2014-09-27 10:20:28	2014-09-27 10:20:28
194	21	0	37879	ಸಂದೇಶದಲ್ಲಿ ಹುಡುಕು	Evolution – Mail – Edit – Find in Message.	0	2014-09-27 10:20:30	2014-09-27 10:20:30
195	21	0	37880	ಈ ಪುಟದಲ್ಲಿ ಹುಡುಕು	Firefox – Edit – Find in this page. Displays the Find Toolbar at the bottom of the browser window. Enter the text you wish to find in the toolbar, and as you type Firefox will automatically find and select the first occurrence of the entered text on the page.	0	2014-09-27 10:20:30	2014-09-27 10:20:30
196	21	0	37881	ಫೈರ್ಫಾಕ್ಸ್ ಜಾಲ ವೀಕ್ಷಕ	Main menu – Internet – Firefox web browser. Opens the Firefox application	0	2014-09-27 10:20:30	2014-09-27 10:20:30
197	21	0	37456	ಹೊರಳಿಸು	Open office – Oowriter – Format – Flip. Flips the selected object horizontally, or vertically.	0	2014-09-27 10:20:26	2014-09-27 10:20:26
198	21	0	37685	ತೇಲುವ ಚೌಕಟ್ಟು	Open office – Oowriter - Insert – Floating Frame. Inserts a floating frame into the current document.	0	2014-09-27 10:20:28	2014-09-27 10:20:28
199	21	0	37457	ಕಡತಕೋಶ	Evolution – Mail – Folder. Contains the folder	0	2014-09-27 10:20:26	2014-09-27 10:20:26
200	21	0	37458	ಅಕ್ಷರಶೈಲಿಗಳು	Main menu – System - Preferences – Fonts. Opens the fonts folder.	0	2014-09-27 10:20:26	2014-09-27 10:20:26
201	21	0	37459	ಅಡಿಬರಹ	Open office – Oowriter – Insert – Footer. Inserting footer in a document.	0	2014-09-27 10:20:26	2014-09-27 10:20:26
202	21	0	37460	ಅಡಿಟಿಪ್ಪಣಿ	Open office – Oowriter – Insert – Footnotes. Inserting footnotes in a document.	0	2014-09-27 10:20:26	2014-09-27 10:20:26
203	21	0	37686	ದಾಟುಪದಗಳನ್ನು ಮರೆ	Evolution – File - Forget Passwords. Reset all the passwords which are remembered.	0	2014-09-27 10:20:28	2014-09-27 10:20:28
204	21	0	37461	ನಮೂನೆ	Open office -Oocalc – Format – Form. In this dialog you can specify, among others, the data source and the events for the whole form.	0	2014-09-27 10:20:26	2014-09-27 10:20:26
205	21	0	37462	ವಿನ್ಯಾಸ	Open office – Format. The Format menu contains commands for formatting selected cells and cell contents in your document.	0	2014-09-27 10:20:26	2014-09-27 10:20:26
206	21	0	37687	ವಿನ್ಯಾಸದ ಗುರುತು	Open office – Oowriter – Insert – Formatting mark. Opens a submenu to insert special formatting marks	0	2014-09-27 10:20:28	2014-09-27 10:20:28
207	21	0	37463	ಸೂತ್ರ	Open office – Oowriter - Insert - Object - Formula Inserts a formula into the current document	0	2014-09-27 10:20:26	2014-09-27 10:20:26
208	21	0	37688	ಸೂತ್ರ ಪಟ್ಟಿ	Open office – Oocalc – View – Formula bar. Shows or hides the Formula Bar, which is used for entering and editing formulas.	0	2014-09-27 10:20:28	2014-09-27 10:20:28
209	21	0	37464	ಮುಂದೆ ಕಳಿಸು	Evolution – Mail – Message – Forward. Forwarding a selected message to somebody.	0	2014-09-27 10:20:26	2014-09-27 10:20:26
210	21	0	37689	ಹೀಗೆಂದು ಮುಂದೆ ಕಳಿಸು	Evolution – Mail – Message – Forward As.	0	2014-09-27 10:20:28	2014-09-27 10:20:28
211	21	0	37690	ಸಂಪರ್ಕವಿಳಾಸವನ್ನು ಮುಂದೆ ಕಳಿಸು	Evolution – Contact – Action – Forward contact.	0	2014-09-27 10:20:28	2014-09-27 10:20:28
212	21	0	37465	ಚೌಕಟ್ಟು	Open office – Oowriter – Insert – Frame. Inserts a frame in a document.	0	2014-09-27 10:20:26	2014-09-27 10:20:26
213	21	0	37466	ಸ್ಥಗಿತಗೊಳಿಸು , ತಡೆಹಿಡಿ	Open office – Oocalc – Window – Freeze. Freezes the particular row or column.	0	2014-09-27 10:20:26	2014-09-27 10:20:26
214	21	0	37691	ಸಿದ್ಧಮಾದರಿಯಿಂದ	Open office – Oowriter – File – From template.	0	2014-09-27 10:20:28	2014-09-27 10:20:28
215	21	0	37467	ಪೂರ್ಣತೆರೆ	Firefox, Open office – View – Full screen. To view the application in full screen mode.	0	2014-09-27 10:20:26	2014-09-27 10:20:26
216	21	0	37468	ಕಾರ್ಯಭಾರ	Open office -Oocalc – Insert – Function. Opens the Function Wizard, which helps you to interactively create formulas.	0	2014-09-27 10:20:26	2014-09-27 10:20:26
217	21	0	37692	ಕಾರ್ಯಭಾರ ಪಟ್ಟಿ	Open office – Oocalc – Insert – Function list.	0	2014-09-27 10:20:28	2014-09-27 10:20:28
218	21	0	37469	ಸಂಗ್ರಹ	Open office -Oocalc – Tools – Gallery. Opens the Gallery, where you can select graphics and sounds to insert into your document.	0	2014-09-27 10:20:26	2014-09-27 10:20:26
219	21	0	37882	ಬಳಕೆದಾರ ಮಾಹಿತಿಯನ್ನು ಪಡೆದುಕೊ	Pidgin – Buddies – Get user info.	0	2014-09-27 10:20:31	2014-09-27 10:20:31
220	21	0	37693	ಸ್ಥಿರ ಬಿಂದುಗಳು	Open office – Ooimpress – View – Toolbar – Glue points. Shows the Glue point toolbar.	0	2014-09-27 10:20:28	2014-09-27 10:20:28
221	21	0	37694	ಸಾಲಿಗೆ ಹೋಗು	Evolution – Mail – Message – Go To. Goes through the messeges.	0	2014-09-27 10:20:28	2014-09-27 10:20:28
222	21	0	37883	ಸಾಲಿಗೆ ಹೋಗು	Gedit – Search – Go to Line. Goes to the particular line.	0	2014-09-27 10:20:31	2014-09-27 10:20:31
223	21	0	37695	ಗುರಿಯ ಹುಡುಕಾಟ	Open office – Oocalc – Tools – Goal seek. Opens a dialog where you can solve an equation with a variable.	0	2014-09-27 10:20:28	2014-09-27 10:20:28
224	21	0	37470	ಚಿತ್ರ ಸಂಬಂಧಿ	Main menu – Graphics. Contains graphics application.	0	2014-09-27 10:20:26	2014-09-27 10:20:26
225	21	0	37471	ಹೆಣಿಗೆ	Open office – Ooimpress – View – Grid. Sets the display properties of a grid.	0	2014-09-27 10:20:26	2014-09-27 10:20:26
226	21	0	37472	ಗುಂಪು	Open office – Oowriter – Format – Group. Groups keep together selected objects, so that they can be moved or formatted as a single object.	0	2014-09-27 10:20:26	2014-09-27 10:20:26
227	21	0	37884	ಎಳೆಗಳ ಅನುಸಾರವಾಗಿ ಗುಂಪುಗೂಡಿಸು	Evolution – Mail – View – Group By Threads.	0	2014-09-27 10:20:31	2014-09-27 10:20:31
228	21	0	37885	ಜಿ ಥಂಬ್ ಚಿತ್ರ ವೀಕ್ಷಕ	Main menu – Graphics – Gthumb image viewer. Opens Gthumb application.	0	2014-09-27 10:20:31	2014-09-27 10:20:31
229	21	0	37473	ಮಾರ್ಗದರ್ಶಿಗಳು	Open office – Oowriter – View – Guides. Specifies the display options for guides.	0	2014-09-27 10:20:26	2014-09-27 10:20:26
230	21	0	37696	ಕರಪತ್ರ ಪುಟ	Open office – Ooimpress – View – Handout page. View the slides as handout page.	0	2014-09-27 10:20:28	2014-09-27 10:20:28
231	21	0	37474	ತಲೆಬರಹ	Open office – Oowriter – Insert – Header. Inserting header in a document.	0	2014-09-27 10:20:26	2014-09-27 10:20:26
232	21	0	37886	ತಲೆಬರಹಗಳು ಮತ್ತು ಅಡಿಬರಹಗಳು	Open office – Edit – Headers & Footers. Edits the inserted headers and footers	0	2014-09-27 10:20:31	2014-09-27 10:20:31
233	21	0	37475	ನೆರವು	It is the help menu for most of the application.	0	2014-09-27 10:20:26	2014-09-27 10:20:26
234	21	0	37697	ನೆರವಿನ ಒಳಪಿಡಿ	Firefox – Help – Help contents. Shows the help of the application.	0	2014-09-27 10:20:28	2014-09-27 10:20:28
235	21	0	37476	ನೆನಪಿನೊಡನೆ ಮುಚ್ಚು	Gdm – Hibernate. Hibernate the system.	0	2014-09-27 10:20:26	2014-09-27 10:20:26
236	21	0	37698	ಅಡಗಿಸಿದ ಕಂಡಿಕೆಗಳು	Open office – oowriter – View - Hidden Paragraphs. To view the paragraphs which are hidden.	0	2014-09-27 10:20:28	2014-09-27 10:20:28
237	21	0	37887	ಅಳಿಸಿದ ಸಂದೇಶಗಳನ್ನು ಅಡಗಿಸು	Evolution – Mail – View - Hide Deleted Messages	0	2014-09-27 10:20:31	2014-09-27 10:20:31
238	21	0	37888	ಓದಿದ ಸಂದೇಶಗಳನ್ನು ಅಡಗಿಸು	Evolution – Mail – View - Hide Read Messages	0	2014-09-27 10:20:31	2014-09-27 10:20:31
239	21	0	37889	ಆಯ್ದ ಸಂದೇಶಗಳನ್ನು ಅಡಗಿಸು	Evolution – Mail – View - Hide Selected Messages	0	2014-09-27 10:20:31	2014-09-27 10:20:31
240	21	0	37699	ಬೆಳಗಿಸುವ ಸ್ಥಿತಿ	Gedit – View – Highlight mode.	0	2014-09-27 10:20:28	2014-09-27 10:20:28
241	21	0	37477	ಇತಿಹಾಸ	Firefox – History. The History menu contains a list of the most recently visited web sites and closed tabs.	0	2014-09-27 10:20:26	2014-09-27 10:20:26
242	21	0	37478	ಮುಖಪುಟ	Firefox – History – Home. Displays your home page.	0	2014-09-27 10:20:26	2014-09-27 10:20:26
243	21	0	37700	ನೆಲೆ ಕಡತಕೋಶ	Main menu – Place – Home folder. Opens the Home folder in nautilus	0	2014-09-27 10:20:28	2014-09-27 10:20:28
244	21	0	37701	ಅಡ್ಡ ಗೆರೆಪಟ್ಟಿ	Open office – Oowriter – View Horizontal ruler.	0	2014-09-27 10:20:28	2014-09-27 10:20:28
245	21	0	37479	ಸಂಪರ್ಕಕೊಂಡಿ	Open office – Insert – Hyperlink. Inserts a hyperlink in a document.	0	2014-09-27 10:20:26	2014-09-27 10:20:26
246	21	0	37893	IP ಟೆಲಿಫೋನಿ, VoIP ಹಾಗು ವೀಡಿಯೊ ಸಮ್ಮೇಳನ	Main menu – Internet - IP Telephony, VoIP and Video Conferencing. Opens the ekiga application .	0	2014-09-27 10:20:31	2014-09-27 10:20:31
247	21	0	37480	ಚಿತ್ರನಕ್ಷೆ	open office – oowriter – Edit – Image map. Allows you to attach URLs to specific areas, called hotspots, on a graphic or a group of graphics. An image map is a group of one or more hotspots	0	2014-09-27 10:20:26	2014-09-27 10:20:26
248	21	0	37481	ಆಮದು	Evolution – File – Import. Imports something like files to the application.	0	2014-09-27 10:20:26	2014-09-27 10:20:26
249	21	0	37482	ಒಳಪೆಟ್ಟಿಗೆ	Evolution – Mail – Inbox. Incoming mails are saved in this folder.	0	2014-09-27 10:20:26	2014-09-27 10:20:26
250	21	0	37702	ಸೂಚಿ ನಮೂದು	open office – oowriter – Insert – Index entry. Inserts an index or a table of contents at the current cursor position.	0	2014-09-27 10:20:28	2014-09-27 10:20:28
251	21	0	37890	ಸೂಚಿಗಳು ಹಾಗು ಕೋಷ್ಟಕಗಳು	Open office – Oowriter – Insert – Indexes and tables. Marks the selected text as index or table of contents entry.	0	2014-09-27 10:20:31	2014-09-27 10:20:31
252	21	0	37483	ಊಡಿಕೆ ವಿಧಾನ	Main menu – System – Preferences – Input method. Configures the input method.	0	2014-09-27 10:20:26	2014-09-27 10:20:26
253	21	0	37891	ಊಡಿಕೆ ವಿಧಾನದ ಸ್ಥಿತಿ	Open office – Oowriter – View – Input method status. Shows or hides the Input Method Engine (IME) status window.	0	2014-09-27 10:20:31	2014-09-27 10:20:31
254	21	0	37484	ಸೇರಿಸು/ಅಳವಡಿಸು	Open office – Insert. This is the menu which you can insert some thing you need in a document.	0	2014-09-27 10:20:26	2014-09-27 10:20:26
255	21	0	37892	ದಿನಾಂಕ ಹಾಗು ಸಮಯವನ್ನು ಸೇರಿಸು	Gedit – Edit - Insert Date and Time	0	2014-09-27 10:20:31	2014-09-27 10:20:31
256	21	0	37485	ಪ್ರತಿಸ್ಪಂದನೆ	Open office – Ooimpress – Slide show – Interaction. Defines how the selected object behaves when you click on it during a slide show.	0	2014-09-27 10:20:26	2014-09-27 10:20:26
257	21	0	37703	ಸಂವಾದಾತ್ಮಕ ಹುಡುಕಾಟ	Gedit – Search – Interactive search.	0	2014-09-27 10:20:28	2014-09-27 10:20:28
258	21	0	37486	ಅಂತರಜಾಲ	Main Menu – Internet. Contains Internet related applications.	0	2014-09-27 10:20:26	2014-09-27 10:20:26
259	21	0	37704	ಅಂತರಜಾಲ ಸಂದೇಶಕ	Main menu – Internet – Internet messenger. Opens the Internet messenger application.	0	2014-09-27 10:20:28	2014-09-27 10:20:28
260	21	0	37705	ಜಾವಾಸ್ಕ್ರಿಪ್ಟ್‍ ಆದೇಶತೆರೆ	This is a firefox addon.	0	2014-09-27 10:20:28	2014-09-27 10:20:28
261	21	0	37487	ಕಸ	Evolution – Mail – Message – Mark as – Junk.	0	2014-09-27 10:20:26	2014-09-27 10:20:26
262	21	0	37706	ಹೊಂದಿಸಿಡು	Right click on the desktop – Keep Aligned. This 'll arrange the icons aligned.	0	2014-09-27 10:20:28	2014-09-27 10:20:28
263	21	0	37488	ಕೀಲಿಮಣೆ	Main menu - System – Preference – Keyboard. It is all about Keyboard setting.	0	2014-09-27 10:20:26	2014-09-27 10:20:26
264	21	0	37707	ಕೀಲಿಮಣೆ-ಸುಲಭ ಆಯ್ಕೆಗಳು	Menu – System – Preference. Keyboard shortcuts.	0	2014-09-27 10:20:28	2014-09-27 10:20:28
265	21	0	37708	ಕೀಲಿಗೊಂಚಲು ವ್ಯವಸ್ಥಾಪಕ	Main menu – Accessories – Keyring manager. Manages the password for your system.	0	2014-09-27 10:20:28	2014-09-27 10:20:28
266	21	0	37489	ಭಾಷೆ	Main menu - System – Administration – Language. It is all about Language setting.	0	2014-09-27 10:20:26	2014-09-27 10:20:26
267	21	0	37709	ಕೊನೆಯ ಅಧಿವೇಶನ	Gdm – Last session. Restores the last session.	0	2014-09-27 10:20:29	2014-09-27 10:20:29
268	21	0	37490	ಪ್ರಾರಂಭಿಸು	Gdm – launch.	0	2014-09-27 10:20:26	2014-09-27 10:20:26
269	21	0	37491	ವಿನ್ಯಾಸ	Evolution – View – Layout.	0	2014-09-27 10:20:26	2014-09-27 10:20:26
270	21	0	37492	ಸಾಲು, ಗೆರೆ	Open office – Ooimpress – Format – Line. Set the formatting options for the selected line or the line that you want to draw.	0	2014-09-27 10:20:26	2014-09-27 10:20:26
271	21	0	37710	ಸಾಲು ಸಂಖ್ಯೆ ನೀಡಿಕೆ	open office – oowriter – Tools – Line Numbering. Adds or removes and formats line numbers in the current document.	0	2014-09-27 10:20:29	2014-09-27 10:20:29
272	21	0	37894	ಬಾಹ್ಯ ದತ್ತಾಂಶಕ್ಕೆ ಸಂಪರ್ಕಕೊಂಡಿ	Open office – Oocalc – Insert – Link to External Data.	0	2014-09-27 10:20:31	2014-09-27 10:20:31
273	21	0	37493	ಕೊಂಡಿಗಳು	Open office – Edit – Links. Lets you edit the properties of each link in the current document, including the path to the source file.	0	2014-09-27 10:20:26	2014-09-27 10:20:26
274	21	0	37494	ಪಟ್ಟಿ	Evolution – Calendar - View – List.	0	2014-09-27 10:20:26	2014-09-27 10:20:26
275	21	0	37711	ಪಟ್ಟಿ ನೋಟ	Evolution – Calendar – View – Current View – List View.	0	2014-09-27 10:20:29	2014-09-27 10:20:29
276	21	0	37712	ಚಿತ್ರಗಳನ್ನು ತುಂಬು	Evolution – Mail – View – Load images.	0	2014-09-27 10:20:29	2014-09-27 10:20:29
277	21	0	37895	ಪಟ್ಟಿಗೆ ಬಂಧಿಸು	Right click on the item on the Panel – Lock to panel. Locks the items to the panel	0	2014-09-27 10:20:31	2014-09-27 10:20:31
278	21	0	37896	ನಿರ್ವಾಹಕನಿಂದ ಹೊರನಡೆ	Main menu - Log Out root. Logout from root login.	0	2014-09-27 10:20:31	2014-09-27 10:20:31
279	21	0	37897	ಸ್ಥಳಾವಕಾಶದ ತಾರ್ಕಿಕ ನಿರ್ವಹಣೆ	Main menu – System – Administration - Logical Volume Management. Configures the logical volume management.	0	2014-09-27 10:20:31	2014-09-27 10:20:31
280	21	0	37713	ಪ್ರವೇಶ ತೆರೆ	Main menu – System - Preferences – Login screen. Settings of login screen.	0	2014-09-27 10:20:29	2014-09-27 10:20:29
281	21	0	37495	ಮ್ಯಾಕ್ರೋ ಅನ್ವಯ	Open office – Tools – Macros. Lets you record or organize and edit macros.	0	2014-09-27 10:20:26	2014-09-27 10:20:26
282	21	0	37898	ಅಂಚೆ ವಿಲೀನ ಪರಿಣತ	Open office -oowriter – Tools - Mail Merge Wizard.	0	2014-09-27 10:20:31	2014-09-27 10:20:31
283	21	0	37714	ವಿಳಾಸ ಪಟ್ಟಿ	Evolution – mail – Messages - Mailing List.	0	2014-09-27 10:20:29	2014-09-27 10:20:29
284	21	0	37715	ಕೊಂಡಿಗಳನ್ನು ರಚಿಸು	Nautilus – Edit – Make links. Make a shortcut of a selected file or folder.	0	2014-09-27 10:20:29	2014-09-27 10:20:29
285	21	0	37716	ಪುಟಗುರುತುಗಳನ್ನು ವ್ಯವಸ್ಥಾಪಿಸು	Firefox – Bookmark – Manage Bookmarks. Displays the Library, a window where you can modify your bookmarks. You can sort, rename and change the properties for your bookmarks as well as add, remove, and move them.	0	2014-09-27 10:20:29	2014-09-27 10:20:29
286	21	0	37717	ಕೈಯಾರೆ ತಡೆ	Open office – Oowriter – Insert – Manual break. Inserts a manual page break in the document.	0	2014-09-27 10:20:29	2014-09-27 10:20:29
287	21	0	37899	ಎಲ್ಲ ಸಂದೇಶಗಳನ್ನು ಓದಲಾಗಿದೆ ಎಂದು ಗುರುತಿಸು	Evolution – Mail – Folder - Mark All Message as Read	0	2014-09-27 10:20:31	2014-09-27 10:20:31
288	21	0	37718	ಹೀಗೆ ಗುರುತುಹಾಕು	Evolution – Mail – Messages – Mark as.	0	2014-09-27 10:20:29	2014-09-27 10:20:29
289	21	0	37496	ಪ್ರಧಾನ	Open office – Ooimpress – view – Master. Whether to view the master slide or notes slide.	0	2014-09-27 10:20:26	2014-09-27 10:20:26
290	21	0	37719	ಮಾಧ್ಯಮ ಚಾಲಕ	Open office – Oowriter – Tools – media player - Opens the Media Player window where you can preview movie and sound files as well as insert these files into the current document.	0	2014-09-27 10:20:29	2014-09-27 10:20:29
291	21	0	37720	ಪರಿವಿಡಿ ವಿನ್ಯಾಸ	Main menu – System - Preferences – Menu layout.	0	2014-09-27 10:20:29	2014-09-27 10:20:29
292	21	0	37900	ಪರಿವಿಡಿಗಳು ಹಾಗು ಉಪಕರಣಪಟ್ಟಿಗಳು	Main menu – System – Preferences - Menus & Toolbars.	0	2014-09-27 10:20:31	2014-09-27 10:20:31
293	21	0	37721	ಕೋಶಗಳನ್ನು ಒಂದಾಗಿಸು	Open office – Oocalc- Format – Merge cells. Combines the selected cells into a single cell or splits merged cells.	0	2014-09-27 10:20:29	2014-09-27 10:20:29
